dataset_label,file_family,field_pair,flag,definition,numerator,denominator,rate,status
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,200000,1.5e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1606,200000,0.00803,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,27557,200000,0.137785,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,200000,5e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,123,200000,0.000615,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,200000,200000,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,14,200000,7e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,13,200000,6.5e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,missing_KO,KO is null,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,missing_EN,EN is null,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,empty_KO,KO empty or whitespace,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,empty_EN,EN empty or whitespace,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,4,100646,3.97432585497685e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,629,100646,0.006249627406951096,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,9,100646,8.942233173697911e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,21,100646,0.0002086521073862846,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,30,100646,0.0002980744391232637,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,1,100646,9.935814637442124e-06,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,4,100646,3.97432585497685e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,unobserved_direction,direction not directly observed,100646,100646,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,100646,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,513,100646,0.005097072909007809,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,116,100646,0.0011525544979432863,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,27388,100646,0.2721220912902649,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,179,100646,0.0017785108201021401,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_jamo_or_decomposed,aggregate Unicode/preprocessing indicator; not official pipeline evidence,23,100646,0.00022852373666116884,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100646,100646,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_leading_trailing_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,5,100646,4.967907318721062e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,114,100646,0.001132682868668402,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_non_NFC,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100646,1.987162927488425e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,721,100646,0.0071637223535957716,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100604,100646,0.9995826957852274,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,17,100646,0.0001689088488365161,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,7,100646,6.955070246209486e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,9,100646,8.942233173697911e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,309,100646,0.003070166722969616,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100646,1.987162927488425e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,954,100646,0.009478767164119786,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1331,100646,0.013224569282435468,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,33716,100646,0.33499592631599867,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,382,100646,0.0037954811915028915,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_jamo_or_decomposed,aggregate Unicode/preprocessing indicator; not official pipeline evidence,59,100646,0.0005862130636090853,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,14779,100646,0.14684140452675715,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,122,100646,0.0012121693857679392,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_non_NFC,aggregate Unicode/preprocessing indicator; not official pipeline evidence,24,100646,0.00023845955129861098,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,271,100646,0.0026926057667468156,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100561,100646,0.9991554557558174,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,111,100646,0.0011028754247560757,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100646,9.935814637442124e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,10,100646,9.935814637442124e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,362,100646,0.0035967648987540487,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,원문 + 번역문,KO_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,3,100646,2.9807443912326373e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,missing_KO,KO is null,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,missing_EN,EN is null,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,empty_KO,KO empty or whitespace,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,empty_EN,EN empty or whitespace,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,5,100298,4.9851442700751757e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,59,100298,0.0005882470238688707,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,3,100298,2.9910865620451057e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,11,100298,0.00010967317394165388,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,110,100298,0.0010967317394165387,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,1,100298,9.970288540150351e-06,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,10,100298,9.970288540150351e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,unobserved_direction,direction not directly observed,100298,100298,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,100298,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,92,100298,0.0009172665456938324,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100298,1.9940577080300703e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,36455,100298,0.36346686873118106,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,44,100298,0.0004386926957666155,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100298,100298,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_leading_trailing_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,19,100298,0.0001894354822628567,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100298,9.970288540150351e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,180,100298,0.0017946519372270633,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100269,100298,0.9997108616323357,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100298,9.970288540150351e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100298,1.9940577080300703e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,33,100298,0.0003290195218249616,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1116,100298,0.011126842010807794,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,15,100298,0.00014955432810225528,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,43199,100298,0.43070649464595506,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,80,100298,0.0007976230832120281,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_jamo_or_decomposed,aggregate Unicode/preprocessing indicator; not official pipeline evidence,896,100298,0.008933378531974715,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,576,100298,0.005742886199126602,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100298,9.970288540150351e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_non_NFC,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100298,1.9940577080300703e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100298,9.970288540150351e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,98356,100298,0.980637699655028,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,18,100298,0.00017946519372270632,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,5_조례,원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100298,1.9940577080300703e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,missing_KO,KO is null,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,missing_EN,EN is null,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,empty_KO,KO empty or whitespace,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,empty_EN,EN empty or whitespace,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,language_mismatch,KO Hangul or EN Latin dominance below 0.5,7,100087,6.993915293694486e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,high_digit_ratio_KO,KO digit ratio >0.20,661,100087,0.006604254298760079,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,high_digit_ratio_EN,EN digit ratio >0.20,6,100087,5.994784537452416e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,high_punctuation_ratio_KO,KO punctuation ratio >0.20,13,100087,0.000129886998311469,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,high_punctuation_ratio_EN,EN punctuation ratio >0.20,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,extreme_codepoint_length_ratio,KO/EN codepoint ratio <0.20 or >5.00,7,100087,6.993915293694486e-05,SOFT_FLAG_ONLY
